userID;animeID;rating;date
18979;1230;5;Oct 27, 2007
18979;855;3;Sep 15, 2008
18980;14833;7;Feb 21, 2014
18980;5081;8;Feb 22, 2014
18980;18247;4;Feb 27, 2014
18980;10790;7;Jul 9, 2014
18980;1230;6;Mar 11, 2014
18980;17895;7;Mar 27, 2014
18981;2817;8;Feb 22, 2013
18982;8425;9;Nov 9, 2015
18983;22199;6;Dec 15, 2014
18984;15583;9;Oct 14, 2013
18985;3731;3;Jun 30, 2016
18986;3326;7;Feb 12, 2009
18986;2884;10;Feb 7, 2009
18986;533;3;Jan 21, 2009
18986;198;10;Mar 17, 2009
18986;1962;9;Oct 13, 2007
18987;7724;9;Apr 2, 2016
18987;31815;6;Feb 26, 2016
18987;18857;6;Jan 3, 2017
18987;31540;7;Jun 1, 2016
18987;31904;2;Jun 27, 2016
18988;34279;8;Feb 26, 2018
18988;35120;9;Jan 5, 2018
18989;19703;10;Mar 8, 2018
18990;8129;9;Jan 5, 2011
18990;9331;9;Jan 9, 2011
18991;1535;7;Apr 18, 2015
18991;11111;6;Apr 18, 2015
18991;12445;7;Apr 18, 2015
18991;323;10;Apr 19, 2015
18991;25835;9;Apr 19, 2015
18991;11887;9;Apr 19, 2015
18991;5081;10;Apr 22, 2015
18992;34148;6;Feb 20, 2017
18993;10575;10;Jan 14, 2016
18994;31798;7;Jun 27, 2016
18995;1887;6;Apr 28, 2009
18996;29976;10;Dec 19, 2017
18997;74;6;May 6, 2014
18998;228;10;Jan 28, 2016
18999;34599;7;Nov 3, 2018
18999;35834;9;Sep 28, 2018
19000;43;9;Apr 17, 2018
19000;199;10;Apr 19, 2017
19000;34321;6;Apr 28, 2017
19000;19815;10;Apr 28, 2017
19000;4155;8;Apr 28, 2017
19000;31722;8;Apr 29, 2017
19000;16498;10;Apr 4, 2017
19000;22297;8;Aug 1, 2016
19000;26243;9;Aug 10, 2016
19000;11757;7;Aug 11, 2016
19000;22319;10;Aug 15, 2016
19000;13601;9;Aug 23, 2016
19000;22535;9;Aug 29, 2016
19000;8074;7;Aug 29, 2016
19000;10793;9;Aug 3, 2016
19000;11061;9;Aug 4, 2016
19000;16782;10;Aug 6, 2017
19000;28623;8;Aug 7, 2016
19000;34240;9;Aug 7, 2017
19000;20785;7;Aug 8, 2016
19000;5;10;Aug 8, 2017
19000;1535;10;Dec 13, 2016
19000;6880;8;Dec 16, 2016
19000;14813;9;Dec 26, 2017
19000;14227;9;Feb 19, 2017
19000;20;9;Feb 4, 2017
19000;25835;10;Jan 12, 2018
19000;23281;9;Jan 14, 2018
19000;23755;8;Jan 19, 2017
19000;34451;10;Jan 20, 2018
19000;34599;9;Jan 24, 2018
19000;20583;10;Jan 6, 2018
19000;31580;9;Jul 15, 2017
19000;5114;10;Jul 18, 2016
19000;9253;10;Jul 19, 2016
19000;2167;10;Jul 20, 2016
19000;32281;10;Jul 22, 2017
19000;27631;8;Jul 24, 2016
19000;10620;8;Jul 25, 2016
19000;22199;8;Jul 26, 2016
19000;6547;10;Jul 27, 2016
19000;1575;10;Jul 28, 2016
19000;25777;10;Jul 3, 2017
19000;10087;10;Jul 30, 2016
19000;356;8;Jul 31, 2016
19000;11617;7;Mar 29, 2018
19000;32542;10;Mar 3, 2017
19000;227;10;May 1, 2017
19000;25537;9;May 11, 2018
19000;31964;8;May 2, 2017
19000;1735;10;Nov 12, 2017
19000;6702;8;Nov 21, 2016
19000;4224;10;Nov 25, 2016
19000;431;10;Oct 10, 2016
19000;9989;9;Oct 22, 2016
19000;30276;9;Oct 23, 2016
19000;21;10;Oct 4, 2016
19000;28223;10;Sep 16, 2017
19000;1;10;Sep 18, 2016
19000;269;8;Sep 21, 2017
19000;4181;10;Sep 28, 2017
19001;3588;6;Jan 24, 2010
19001;4087;9;May 4, 2010
19001;226;3;Oct 2, 2009
19002;5081;8;Nov 13, 2017
19002;226;3;Nov 13, 2017
19002;10396;10;Nov 2, 2017
19002;1535;10;Oct 29, 2017
19002;34280;10;Oct 30, 2017
19002;11111;10;Oct 30, 2017
19003;30276;8;Nov 6, 2018
19003;11757;4;Nov 9, 2018
19003;9919;8;Oct 28, 2018
19003;26243;3;Oct 28, 2018
19004;16782;8;Jul 5, 2013
19004;10793;5;Mar 30, 2013
19005;18277;1;Feb 28, 2017
19006;4896;6;Jan 2, 2010
19007;11757;8;Apr 5, 2013
19008;35333;6;Oct 8, 2018
19009;10408;10;Oct 21, 2012
19010;10897;4;Sep 25, 2011
19011;1312;8;Jan 7, 2015
19012;3389;9;Mar 1, 2010
19013;31374;3;Dec 20, 2015
19013;27775;4;Jul 6, 2015
19013;30915;6;Jun 13, 2015
19013;22535;7;Jun 2, 2015
19013;26243;3;Jun 25, 2015
19013;24833;6;Jun 25, 2015
19013;31043;5;Mar 26, 2016
19013;31689;4;Oct 2, 2015
19013;23605;3;Oct 26, 2015
19013;32281;6;Sep 10, 2016
19013;31561;3;Sep 7, 2015
19014;37210;1;Aug 18, 2018
19015;974;9;Dec 20, 2013
19016;2001;10;Dec 30, 2015
19016;13405;1;Jan 2, 2016
19016;8795;7;Jul 8, 2015
19016;4654;9;Jun 20, 2015
19016;10793;10;Mar 1, 2015
19016;59;4;Mar 24, 2015
19017;11757;9;Oct 10, 2014
19017;22319;10;Oct 8, 2014
19018;15809;9;Mar 5, 2017
19018;36896;9;Oct 25, 2018
19019;22687;9;Apr 16, 2016
19019;31573;8;Apr 16, 2016
19019;27911;9;Jul 13, 2015
19019;24833;10;Jul 13, 2015
19019;28221;8;Jul 28, 2015
19019;25859;7;Jul 29, 2015
19019;28677;10;Jul 29, 2015
19019;28817;9;Jul 29, 2015
19019;27441;6;Jul 3, 2015
19019;28121;8;Jul 3, 2015
19019;26443;6;Jul 3, 2015
19019;17919;8;Jul 4, 2015
19019;27989;10;Jul 4, 2015
19019;23269;9;Jul 4, 2015
19019;24703;10;Jul 4, 2015
19019;29067;9;Jul 4, 2015
19019;28297;10;Nov 20, 2015
19019;28825;9;Nov 20, 2015
19019;25283;7;Oct 10, 2015
19019;23623;10;Oct 10, 2015
19019;30205;9;Oct 10, 2015
19019;28171;9;Oct 3, 2015
19019;29589;10;Oct 3, 2015
19019;21039;9;Oct 3, 2015
19019;28999;10;Oct 3, 2015
19019;24765;9;Oct 3, 2015
19019;29163;10;Oct 3, 2015
19019;28423;8;Oct 3, 2015
19019;30307;9;Oct 3, 2015
19019;29786;9;Oct 9, 2015
19019;28907;7;Sep 19, 2015
19019;30091;5;Sep 19, 2015
19019;28497;7;Sep 20, 2015
19019;28387;10;Sep 22, 2015
19019;30123;9;Sep 26, 2015
19019;28619;8;Sep 26, 2015
19020;15315;7;Jan 30, 2013
19020;13759;8;Jan 30, 2013
19021;28;7;Nov 24, 2006
19021;104;6;Nov 24, 2006
19021;101;5;Nov 24, 2006
19022;31580;10;Dec 16, 2017
19022;10408;2;Dec 3, 2017
19022;34280;2;Dec 7, 2017
19022;36038;10;Dec 8, 2017
19022;31953;8;Dec 9, 2017
19022;28171;2;Dec 9, 2017
19022;9014;1;Jul 19, 2016
19022;3092;2;Jul 5, 2016
19022;120;2;Jul 6, 2016
19022;35062;3;Mar 28, 2018
19023;1810;7;Dec 19, 2013
19024;57;10;Jun 25, 2016
19025;11061;10;Apr 17, 2017
19026;10897;9;Jan 5, 2014
19027;34262;6;Sep 23, 2017
19028;32900;5;Jan 31, 2018
19028;36027;1;Jan 7, 2018
19028;31710;4;Mar 27, 2016
19029;37396;8;Aug 18, 2018
19029;37569;8;Oct 7, 2018
19030;35849;10;Mar 20, 2018
19031;15097;7;Mar 27, 2013
19032;1735;3;Aug 28, 2008
19033;21431;7;Jun 30, 2014
19034;731;10;Jul 18, 2017
19034;31598;5;Jul 18, 2017
19034;1468;8;Jul 18, 2017
19035;25283;6;Jul 31, 2018
19035;10719;4;Nov 7, 2017
19036;1887;3;Sep 28, 2018
19037;240;8;Aug 5, 2009
19038;137;10;Jul 21, 2010
19038;460;8;Jul 25, 2011
19038;459;7;Jul 25, 2011
19038;5306;10;Mar 23, 2011
19039;6694;5;Oct 25, 2010
19040;30015;10;Jan 25, 2017
19041;20;9;Apr 6, 2012
19042;211;9;Dec 5, 2011
19042;133;5;Oct 2, 2011
19042;5109;6;Oct 5, 2011
19042;443;3;Sep 19, 2011
19042;2476;7;Sep 20, 2011
19042;3728;4;Sep 20, 2011
19042;2034;9;Sep 25, 2011
19043;22199;6;Mar 30, 2018
19044;10384;6;Mar 14, 2012
19045;25013;10;Feb 15, 2018
19045;31414;10;Jun 25, 2018
19045;36934;10;May 6, 2018
19046;23283;10;Sep 27, 2014
19047;21995;10;Dec 31, 2014
19047;6547;8;Dec 31, 2014
19048;18153;8;Jun 23, 2014
19048;21863;8;Jun 24, 2014
19048;19815;8;Jun 26, 2014
19049;1042;8;Mar 12, 2012
19050;15809;8;Nov 12, 2015
19051;33926;10;Sep 29, 2018
19052;22043;2;Jul 22, 2017
19053;76;9;Jan 23, 2015
19053;4898;9;Oct 16, 2014
19054;30;10;Dec 12, 2016
19055;1;10;Jun 3, 2007
19055;857;9;Jun 4, 2007
19055;33;10;Jun 6, 2007
19056;10719;7;Jan 14, 2013
19057;25397;5;May 4, 2015
19058;4181;10;Mar 31, 2016
19059;2904;9;Apr 7, 2016
19059;16067;10;Dec 10, 2015
19059;16782;10;Dec 27, 2015
19059;205;9;Dec 7, 2015
19059;16918;9;Feb 27, 2016
19059;28171;8;Jan 18, 2016
19059;26055;7;Jan 3, 2017
19059;3588;7;Jan 30, 2017
19059;22135;10;Jul 20, 2016
19059;31338;1;Jul 7, 2016
19059;12477;9;Nov 28, 2015
19059;34240;1;Oct 20, 2016
19060;30;7;Mar 2, 2008
19061;11757;6;Jan 7, 2014
19062;22147;8;Mar 27, 2018
19062;34497;6;Mar 31, 2018
19063;28121;10;Jun 27, 2015
19064;226;2;Sep 20, 2018
19064;392;10;Sep 23, 2018
19065;11285;3;Aug 13, 2018
19066;236;7;Feb 16, 2016
19067;715;4;Oct 25, 2009
19068;22729;8;Jul 18, 2015
19069;23755;2;Mar 3, 2018
19070;34933;8;Sep 28, 2017
19071;15809;7;Feb 26, 2014
19071;14813;9;Jan 24, 2014
19071;22135;9;Jul 24, 2014
19071;16782;6;Mar 6, 2014
19071;17909;9;Nov 19, 2014
19071;22789;8;Oct 16, 2014
19072;2167;10;May 31, 2011
19073;6704;1;Feb 14, 2011
19073;2166;2;Sep 14, 2010
19073;79;1;Sep 14, 2010
19073;1299;2;Sep 9, 2010
19074;17513;4;Jul 24, 2015
19074;7662;8;Jul 26, 2015
19075;6773;3;Mar 20, 2014
19075;120;10;Mar 20, 2014
19075;1575;10;Mar 20, 2014
19075;11285;10;Mar 20, 2014
19076;37450;9;Nov 16, 2018
19077;3731;3;Nov 2, 2015
19077;4722;9;Nov 2, 2015
19077;6045;9;Nov 2, 2015
19078;820;10;Jan 6, 2017
19079;5902;9;Dec 19, 2009
19080;10620;10;Mar 21, 2014
19081;9969;10;Jun 27, 2013
19082;12355;10;Mar 16, 2016
19082;17513;2;Mar 16, 2016
19083;43;10;Nov 23, 2012
19083;185;8;Nov 24, 2012
19084;36793;9;May 9, 2018
19085;31765;8;Sep 24, 2017
19086;24231;8;Aug 24, 2015
19086;14289;7;Sep 1, 2015
19086;27787;5;Sep 2, 2015
19087;37105;6;Aug 20, 2018
19088;19383;9;Aug 10, 2016
19088;2349;3;Aug 12, 2016
19089;24703;6;Jan 19, 2018
19090;29786;8;Oct 28, 2015
19090;11757;9;Sep 17, 2012
19091;6809;6;Oct 21, 2014
19092;34934;7;Sep 19, 2017
19093;30705;1;Mar 8, 2018
19094;16067;9;May 10, 2014
19095;31442;8;Jan 6, 2017
19096;26243;5;Dec 30, 2015
19097;269;7;Dec 2, 2018
19098;96;4;Oct 12, 2013
19099;8937;5;Jan 18, 2014
19100;5682;9;Dec 23, 2015
19101;34279;1;Apr 2, 2018
19102;339;8;Jan 16, 2015
19102;486;8;Jan 17, 2015
19102;3974;7;Jan 17, 2015
19103;18507;10;Apr 23, 2017
19104;34973;4;Jul 21, 2018
19104;32979;6;Sep 1, 2017
19105;19815;8;Sep 16, 2014
19106;27411;8;Jun 15, 2016
19106;8841;9;Sep 21, 2013
19107;6793;10;Apr 24, 2010
19107;4898;10;Apr 24, 2010
19107;256;9;Feb 27, 2010
19107;7724;9;Jan 23, 2011
19107;6746;8;Jul 19, 2010
19107;395;6;Jun 11, 2010
19107;7079;5;Jun 11, 2010
19107;6045;7;Jun 11, 2010
19108;43;10;Jul 29, 2012
19108;467;9;Oct 25, 2012
19109;33421;8;Nov 17, 2016
19110;32083;4;May 23, 2016
19111;417;5;Feb 22, 2012
19111;2521;5;Nov 12, 2009
19112;9922;6;Apr 14, 2018
19113;4898;10;Aug 20, 2011
19113;6707;3;Aug 20, 2011
19113;1140;5;Mar 4, 2013
19114;22199;8;Dec 14, 2014
19114;23281;9;Dec 18, 2014
19115;237;10;Mar 5, 2016
19116;101;8;Nov 14, 2011
19117;4896;9;Aug 29, 2011
19118;32438;9;Nov 18, 2016
19119;2216;8;Feb 11, 2010
19119;229;8;Feb 11, 2010
19119;328;8;Feb 11, 2010
19119;4884;8;Feb 19, 2010
19120;9253;9;Jan 21, 2012
19121;19815;2;Oct 7, 2015
19122;226;9;Mar 21, 2013
19123;23281;9;Dec 19, 2014
19123;24031;8;Dec 20, 2014
19123;21743;9;Dec 20, 2014
19123;26213;9;Mar 19, 2015
19123;25013;10;Mar 26, 2015
19123;23755;10;Mar 29, 2015
19124;33206;7;Mar 17, 2018
19125;13601;9;Dec 22, 2013
19125;21431;5;Jun 29, 2014
19125;25731;8;Mar 30, 2015
19126;1535;9;Jul 10, 2015
19127;23333;9;Jan 6, 2017
19128;2167;10;Jul 9, 2008
19129;9587;7;Feb 23, 2011
19129;9367;8;Mar 16, 2011
19129;1235;7;Mar 16, 2011
19130;11241;1;Mar 20, 2012
19131;21;6;Sep 13, 2016
19132;3342;5;May 11, 2018
19133;124;8;Dec 7, 2009
19133;1529;7;Jan 21, 2010
19134;2167;9;Feb 9, 2012
19134;4975;5;Mar 21, 2012
19134;11617;7;Mar 24, 2012
19134;147;8;Mar 25, 2012
19135;12783;6;Apr 25, 2018
19135;8074;8;May 14, 2018
19135;30016;7;May 22, 2018
19136;6030;6;Aug 30, 2009
19137;387;10;Aug 26, 2009
19138;263;10;May 19, 2016
19138;4866;8;May 6, 2018
19139;5356;9;Sep 13, 2009
19140;35203;10;Sep 26, 2017
19141;855;8;Jan 22, 2013
19142;23273;10;Aug 8, 2016
19143;23673;6;May 26, 2015
19144;405;8;Feb 10, 2008
19145;11577;6;Jul 3, 2014
19146;6702;10;Dec 9, 2015
19147;6045;9;Dec 19, 2012
19147;12189;9;Sep 16, 2012
19147;11757;4;Sep 16, 2012
19148;3653;7;Jan 18, 2012
19149;1575;9;Feb 15, 2015
19150;7059;4;Jul 27, 2010
19150;5671;4;May 10, 2010
19150;15;10;May 10, 2010
19151;9926;4;May 12, 2017
19152;19315;1;Oct 14, 2014
19153;17647;10;Mar 1, 2013
19154;35860;10;May 27, 2018
19155;35849;6;Apr 14, 2018
19156;6347;10;Mar 27, 2015
19157;4744;7;Feb 16, 2015
19158;35507;8;Aug 15, 2017
19159;47;10;Apr 30, 2018
19159;35120;10;Jan 21, 2018
19160;3731;5;Dec 6, 2009
19161;28171;8;Apr 24, 2016
19161;28999;6;Apr 26, 2016
19161;27775;8;May 17, 2016
19161;6045;9;May 17, 2016
19162;1530;10;Feb 28, 2008
19163;1440;6;Jun 10, 2014
19163;2483;5;Jun 10, 2014
19163;1452;6;Jun 10, 2014
19163;432;8;Jun 10, 2014
19163;32;9;Jun 10, 2014
19163;370;6;Jun 10, 2014
19163;489;9;Jun 10, 2014
19163;2986;8;Jun 10, 2014
19163;130;9;Jun 10, 2014
19163;30;3;Jun 10, 2014
19163;417;7;Jun 10, 2014
19163;437;8;Jun 10, 2014
19163;1102;6;Jun 10, 2014
19163;1101;9;Jun 10, 2014
19163;5681;10;Jun 10, 2014
19163;2746;8;Jun 10, 2014
19163;3089;8;Jun 10, 2014
19163;565;9;Jun 10, 2014
19163;937;8;Jun 10, 2014
19163;43;8;Jun 10, 2014
19163;1290;8;Jun 10, 2014
19163;2154;9;Jun 10, 2014
19163;486;9;Jun 10, 2014
19163;1157;2;Jun 10, 2014
19163;935;3;Jun 3, 2014
19163;483;7;Jun 3, 2014
19163;1230;2;Jun 3, 2014
19163;1519;8;Jun 4, 2014
19163;6675;4;Jun 8, 2014
19163;1681;9;Jun 8, 2014
19163;2772;9;Jun 9, 2014
19163;5;7;Jun 9, 2014
19163;1;9;Jun 9, 2014
19163;1704;7;Mar 16, 2014
19163;820;7;Mar 2, 2014
19163;153;7;Mar 2, 2014
19163;285;8;May 28, 2014
19164;1575;6;May 4, 2014
19165;33926;8;Dec 2, 2017
19166;37396;7;Aug 9, 2018
19167;34577;7;Aug 20, 2018
19168;18001;6;Jul 19, 2014
19169;8769;8;Apr 3, 2013
19170;889;9;Sep 16, 2013
19170;400;10;Sep 28, 2013
19171;16;8;Sep 12, 2017
19171;1142;9;Sep 12, 2017
19172;13759;7;Aug 19, 2015
19172;22319;2;Aug 19, 2015
19172;9253;10;Aug 19, 2015
19172;4181;5;Aug 20, 2015
19172;7785;10;Aug 20, 2015
19172;9989;9;Aug 20, 2015
19172;6547;7;Aug 21, 2015
19172;27989;8;Aug 21, 2015
19172;10165;10;Aug 21, 2015
19172;2001;10;Aug 25, 2015
19172;23273;8;Aug 26, 2015
19172;11597;7;Aug 31, 2015
19173;3470;5;Jun 2, 2008
19174;31499;9;Dec 20, 2017
19175;33095;10;Apr 19, 2017
19175;329;9;Aug 7, 2016
19175;28735;10;Jun 13, 2016
19175;12355;8;Jun 19, 2017
19175;32281;9;Jun 5, 2017
19175;28851;9;Jun 7, 2017
19175;9253;9;Mar 15, 2017
19175;6114;6;Nov 3, 2016
19175;202;7;Sep 20, 2016
19176;1535;7;Apr 12, 2015
19176;6880;4;Apr 16, 2015
19176;35120;5;Aug 21, 2018
19176;431;6;Aug 4, 2013
19176;1;8;Aug 7, 2013
19176;16662;9;Dec 31, 2014
19176;3086;4;Dec 5, 2017
19176;4106;6;Dec 7, 2013
19176;164;9;Feb 1, 2015
19176;120;7;Feb 16, 2015
19176;19365;4;Feb 20, 2017
19176;13601;6;Jan 14, 2016
19176;43;9;Jan 16, 2014
19176;3508;6;Jan 22, 2016
19176;1210;9;Jan 6, 2014
19176;3588;8;Jul 1, 2013
19176;2775;3;Jul 1, 2013
19176;16782;7;Jul 15, 2014
19176;2001;7;Jul 2, 2013
19176;25;6;Jul 2, 2013
19176;6675;6;Jul 20, 2016
19176;19775;5;Jul 22, 2014
19176;5630;6;Jul 5, 2013
19176;601;7;Jul 6, 2018
19176;457;9;Jun 1, 2014
19176;205;6;Jun 14, 2013
19176;6746;8;Jun 15, 2016
19176;853;8;Jun 17, 2014
19176;13391;7;Jun 17, 2015
19176;27;5;Jun 18, 2013
19176;9756;8;Jun 2, 2014
19176;199;7;Jun 21, 2018
19176;523;5;Jun 21, 2018
19176;227;9;Jun 23, 2013
19176;6;7;Jun 24, 2013
19176;339;7;Jun 24, 2018
19176;2025;7;Jun 25, 2013
19176;974;6;Jun 26, 2013
19176;71;7;Jun 27, 2013
19176;73;7;Jun 28, 2013
19176;226;7;Jun 29, 2013
19176;72;7;Jun 30, 2013
19176;18679;6;Jun 30, 2014
19176;134;8;Mar 16, 2016
19176;59;7;May 20, 2014
19176;16498;7;May 21, 2014
19176;10218;5;May 28, 2015
19176;20033;5;Nov 23, 2016
19176;1270;4;Nov 23, 2016
19176;572;7;Nov 25, 2015
19176;4898;5;Oct 26, 2013
19176;3342;7;Sep 11, 2013
19176;33;7;Sep 24, 2014
19176;47;8;Sep 27, 2017
19176;32;8;Sep 30, 2016
19176;30;9;Sep 30, 2016
19176;97;5;Sep 6, 2013
19177;174;7;Apr 16, 2016
19177;11111;7;Dec 22, 2015
19177;1604;10;Jan 3, 2015
19177;620;6;Jan 31, 2016
19177;1281;8;Mar 17, 2016
19178;323;4;Mar 18, 2016
19178;22535;9;Sep 27, 2015
19178;550;8;Sep 28, 2015
19179;6746;9;Dec 21, 2016
19180;11013;9;Mar 30, 2012
19181;174;8;Nov 16, 2008
19181;79;9;Oct 4, 2008
19182;3010;7;Apr 16, 2010
19182;3366;4;Sep 22, 2009
19182;1571;8;Sep 23, 2009
19183;35203;3;Aug 15, 2017
19184;18495;9;Apr 23, 2014
19184;24833;4;Sep 15, 2015
19185;12367;6;Oct 23, 2012
19185;11751;5;Oct 26, 2012
19186;12531;6;Oct 24, 2016
19186;10620;2;Oct 24, 2016
19187;28121;9;Feb 28, 2018
19188;777;7;Jun 26, 2015
19189;7262;8;Sep 16, 2011
19190;36027;2;Mar 30, 2018
19190;33352;10;Mar 30, 2018
19190;34934;7;Mar 30, 2018
19191;32526;5;Dec 12, 2017
19191;5081;3;Feb 25, 2017
19192;102;9;May 19, 2008
19193;22729;8;May 26, 2015
19194;23079;7;Nov 13, 2017
19195;30484;2;Oct 7, 2018
19196;5680;9;Apr 25, 2009
19196;3225;5;Mar 28, 2008
19197;729;9;Sep 28, 2017
19198;34382;7;Jan 27, 2018
19198;34561;8;Sep 28, 2017
19199;2762;8;May 8, 2010
19200;30187;10;Mar 12, 2016
19201;11061;10;May 16, 2016
19202;23289;9;Jul 26, 2017
19202;22789;10;Mar 19, 2015
19203;855;9;Dec 18, 2007
19204;10702;2;Aug 12, 2014
19205;28791;6;Jun 21, 2015
19205;8861;8;Jun 30, 2016
19205;28391;6;Mar 29, 2016
19205;34984;9;May 21, 2018
19205;37259;6;Oct 2, 2018
19205;37446;5;Oct 7, 2018
19205;30484;8;Oct 9, 2018
19205;32370;6;Sep 13, 2018
19205;1482;7;Sep 13, 2018
19206;10138;10;Dec 24, 2012
19207;28999;9;Aug 20, 2015
19207;24705;10;Feb 21, 2015
19208;30549;10;Dec 27, 2015
19209;16201;10;Aug 18, 2013
19209;28701;6;Aug 19, 2017
19209;1454;10;Nov 10, 2011
19210;34566;7;Dec 6, 2017
19211;5689;2;Oct 28, 2017
19212;12059;2;Dec 22, 2015
19212;10380;10;Sep 14, 2015
19212;7897;10;Sep 15, 2015
19212;11185;10;Sep 15, 2015
19213;33926;9;Apr 30, 2017
19213;28851;10;Mar 9, 2017
19214;3701;9;May 12, 2008
19215;133;10;Dec 17, 2016
19215;14811;8;Jun 7, 2013
19216;23847;8;Jun 27, 2015
19216;25013;10;Mar 24, 2015
19216;16011;8;Mar 31, 2015
19217;31580;10;Sep 10, 2016
19218;2158;4;Nov 15, 2012
19218;1535;3;Oct 11, 2011
19219;8142;9;Aug 2, 2017
19219;20583;7;Jul 21, 2017
19220;13125;7;Aug 17, 2014
19220;2476;2;Jan 15, 2014
19221;19117;5;Apr 1, 2014
19222;4224;10;Mar 30, 2009
19223;35849;7;Oct 31, 2018
19224;19;10;Feb 21, 2014
19225;1195;5;Aug 9, 2018
19225;18897;10;Jul 1, 2017
19225;33487;8;Jun 30, 2017
19225;33502;10;Sep 12, 2017
19225;24133;8;Sep 7, 2017
19226;21;7;Dec 30, 2015
19226;6547;10;Feb 23, 2015
19227;2476;7;Jun 19, 2008
19227;2787;9;Mar 28, 2008
19227;356;10;Mar 3, 2008
19227;101;10;Mar 3, 2008
19227;855;8;May 30, 2008
19228;32936;8;Nov 3, 2017
19229;317;10;May 14, 2008
19230;317;10;May 12, 2008
19231;20031;10;Jan 4, 2015
19232;512;9;Apr 10, 2018
19233;600;1;Dec 3, 2009
19234;35639;8;Dec 29, 2017
19235;37210;3;Dec 4, 2018
19236;6702;7;Aug 1, 2016
19236;32094;10;Aug 12, 2016
19236;1482;10;Aug 2, 2016
19236;30205;9;Aug 2, 2016
19236;6547;10;Aug 2, 2016
19236;24833;10;Aug 29, 2016
19236;23283;10;Aug 4, 2016
19236;24439;10;Aug 9, 2016
19236;25517;10;Jul 21, 2017
19236;14407;10;Jul 23, 2016
19236;32608;7;Jul 31, 2016
19236;22;6;Jul 31, 2016
19236;18689;7;Jul 31, 2016
19236;14075;7;Jul 31, 2016
19236;7058;10;Jul 31, 2016
19236;20507;9;Jul 31, 2016
19236;4081;10;Jul 31, 2016
19236;20785;9;Jul 31, 2016
19236;1691;8;Jul 31, 2016
19236;14467;10;Jul 31, 2016
19236;20689;10;Jul 31, 2016
19236;15613;10;Jul 31, 2016
19236;850;8;Jul 31, 2016
19236;18507;9;Jul 31, 2016
19236;31478;9;Jul 31, 2016
19236;20787;10;Jul 31, 2016
19236;34825;9;Sep 16, 2017
19236;33605;7;Sep 29, 2016
19236;31580;6;Sep 5, 2016
19237;36296;9;Jun 23, 2018
19238;26243;3;Jun 19, 2017
19239;10719;7;Jan 3, 2012
19240;10087;9;Jul 1, 2014
19240;5507;5;Jul 1, 2014
19240;167;9;Jul 1, 2014
19240;5005;8;Jul 2, 2014
19241;877;10;Sep 26, 2017
19242;12967;7;Jun 22, 2013
19243;23755;9;Nov 26, 2015
19244;3667;9;Oct 6, 2017
19245;66;9;Dec 16, 2011
19245;6547;9;Oct 24, 2011
19245;4087;9;Oct 8, 2013
19246;30;5;Aug 15, 2016
19247;28171;10;Apr 13, 2017
19247;32281;10;Jan 31, 2017
19248;28285;8;Apr 5, 2015
19248;25857;7;Jan 10, 2016
19248;14951;9;Jul 1, 2014
19248;223;8;Jun 28, 2014
19248;23619;7;Jun 29, 2014
19248;15061;6;Mar 2, 2016
19248;64;10;Nov 27, 2014
19248;12119;10;Nov 29, 2014
19248;11757;6;Nov 30, 2014
19248;30251;10;Oct 1, 2015
19248;27891;2;Oct 12, 2014
19248;10297;7;Sep 16, 2014
19249;7059;10;Jul 26, 2011
19250;37735;8;Jul 5, 2018
19251;14813;7;Aug 1, 2017
19252;16498;10;Jul 16, 2013
19253;28755;7;Nov 5, 2015
19254;4567;1;Dec 18, 2010
19255;31765;1;Dec 20, 2017
19255;6645;2;Dec 26, 2017
19255;31338;1;Dec 8, 2017
19255;37210;1;Oct 20, 2018
19256;21177;7;Jan 26, 2015
19257;384;9;Jan 6, 2016
19258;24629;5;Oct 16, 2016
19259;12445;6;Jul 19, 2012
19260;205;8;May 4, 2009
19261;1132;8;Mar 25, 2016
19262;15085;3;Dec 23, 2016
19263;7724;7;Jun 6, 2016
19264;1827;10;Dec 14, 2010
19265;32438;8;Jun 27, 2016
19266;32995;10;Dec 24, 2016
19267;529;10;Aug 12, 2009
19267;667;10;Aug 17, 2009
19267;147;10;Aug 18, 2009
19268;1727;9;Dec 8, 2007
19269;2924;6;Jan 22, 2011
19269;9441;8;Mar 10, 2011
19270;31417;9;Sep 23, 2016
19271;9289;10;Mar 24, 2012
19271;11319;10;Mar 24, 2012
19272;813;3;Mar 12, 2016
19273;22135;10;Jun 14, 2016
19273;34984;9;May 18, 2018
19273;16664;10;Nov 20, 2015
19274;18677;4;Sep 2, 2015
19275;9056;8;Aug 28, 2017
19275;33814;6;Oct 24, 2016
19276;1699;10;Apr 18, 2008
19276;2251;7;Feb 24, 2008
19276;486;9;Feb 24, 2008
19276;2158;10;Mar 9, 2008
19276;388;7;Mar 9, 2008
19277;597;8;Jan 6, 2008
19278;14827;3;Feb 22, 2013
19279;3392;9;Sep 6, 2009
19280;2236;8;Mar 4, 2008
19281;36873;10;Aug 22, 2018
19281;36038;8;Dec 11, 2017
19281;34012;10;Sep 22, 2017
19281;5040;10;Sep 23, 2017
19281;34902;9;Sep 23, 2017
19282;35220;9;Oct 6, 2017
19283;7724;9;Dec 1, 2010
19284;22273;7;Jun 21, 2014
19285;10408;10;Jul 9, 2017
19285;10793;10;Sep 7, 2017
19286;13833;3;Jan 28, 2014
